X,Y,label
146.79726201282259,-32.08330597191507,0
147.69556131343762,-35.533245516600715,0
142.1184265083374,-32.5088730106479,0
142.23747521148644,-30.589034521809886,0
148.44758446475723,-34.502534539702296,0
145.0862614755471,-32.501114327510734,0
150.55185740071488,-32.632515823546974,0
145.05824960651773,-31.9739768803702,0
143.26353500973113,-34.591384527842244,0
146.79715472445685,-29.684289862986954,0
144.43162369517,-31.466153174090984,0
149.83560157366475,-34.868557686390545,0
152.48249799827957,-31.808141841910416,0
148.20051895560246,-35.54790531088676,0
142.58788556601522,-29.401612996471126,0
150.90511074244944,-29.68584737450412,0
149.3480856403845,-31.535887389914947,0
144.06010308955587,-31.456541289907456,0
150.89863355010075,-33.41654612943768,0
148.53194580632044,-33.85724237462226,0
150.97144668473112,-31.15270078084747,0
153.0952429984446,-29.7810705133123,0
143.40138102968652,-34.55533990425746,0
152.71552852319624,-31.124147810556032,0
142.32018507923834,-29.28801456993927,0
148.4665172845727,-33.6533944100571,0
145.76011283940258,-32.626457591343986,0
141.23379840729618,-31.33415459452855,0
148.48802936882532,-34.12917767517491,0
142.23251257391706,-31.487200976326065,0
147.45123973604277,-34.42336878299945,0
148.72197991645467,-31.51976568491394,0
142.7887463089423,-34.24970736276615,0
147.83359991163073,-32.76652384141467,0
147.93252198140053,-29.21135287850592,0
147.0433147492275,-35.212382617261234,0
149.76153600009408,-30.400548653593617,0
151.44174825030117,-30.012937831930035,0
144.2655728516393,-29.392242302312845,0
151.1587027536885,-29.228114229132853,0
152.46531707050363,-30.317803192580108,0
144.9417872372412,-32.03757399395625,0
150.04330568718035,-33.34836183911442,0
149.23600212996328,-33.74898668216686,0
148.82931864482072,-32.51502592623058,0
150.84640016011923,-33.79661437050922,0
149.43729275177273,-34.5111206251511,0
150.76447533848136,-30.117584024946048,0
143.9941842336352,-31.841121193576036,0
143.6879645851289,-32.06687035929774,0
144.86110533329645,-30.201347354946428,0
144.25534448442136,-29.76554283063143,0
148.04478128132288,-33.782363044134506,0
150.82629919422942,-33.27875987195262,0
144.9358675881997,-33.901594768923246,0
147.9044242177135,-35.608338816282554,0
142.8521040704251,-30.10385027779588,0
145.17080176938939,-32.83664522136198,0
145.90425894132,-31.027079485637607,0
147.73788008355854,-35.28276882360236,0
141.40111639706052,-33.73557076085921,0
147.7630464929,-33.19145985087034,0
150.70806611538998,-32.02518119066941,0
145.94464548541472,-29.224818897693737,0
147.38237375090804,-31.282054433951117,0
151.92945682791574,-31.15269753572874,0
146.17659616711111,-31.124912224111853,0
146.60317766603546,-33.60479228492747,0
145.28238005066126,-30.646447098379742,0
142.2193750220765,-33.05647185792692,0
141.94833625218968,-30.438256960194867,0
141.72476369811972,-33.25016884207329,0
150.30996031951494,-30.20755583710004,0
149.96674689369365,-32.352374094491196,0
147.3305500777733,-32.430383680581336,0
150.9828171352853,-33.35527138489471,0
144.2903522485366,-29.69675766524867,0
146.31576962130927,-35.6440705786143,0
151.3019656842372,-33.04780227609723,0
150.0267771596329,-34.34526473832325,0
148.8344256960619,-33.467542068635865,0
146.37326309639417,-34.057764143648896,0
148.3151672601152,-36.60286178742931,0
152.20900056213398,-30.874528321028027,0
144.7427410533535,-33.302511100159215,0
143.53184279955818,-29.398521815945983,0
145.32341863907993,-29.820009204006375,0
143.90480996688862,-33.66023243653014,0
146.64222238372787,-35.963365930627,0
142.3876377248729,-29.100766542972906,0
145.0066827028896,-31.033437191954224,0
147.63133164355762,-32.249243743404286,0
144.26656468267663,-34.66943785410729,0
146.73717383663885,-31.055043683681028,0
149.3127290338452,-33.15041681027347,0
143.63499786978454,-31.03978243188132,0
145.2396710907479,-34.343881076966255,0
149.98324772535778,-35.96802618731397,0
148.38660734736504,-34.4053122714931,0
150.41828764116457,-28.847903604855446,0
141.13655164350936,-32.909401141920064,0
142.9910963413639,-31.817279478566945,0
145.7198740501115,-32.027381560632115,0
143.1445757454856,-30.504175122790897,0
148.9300513545632,-34.31322593422459,0
142.38918395246327,-32.3517820233466,0
142.95711711399835,-31.717919900869838,0
148.97944599604375,-35.3625572215896,0
152.31493319465963,-32.202627699847724,0
152.50114973089393,-29.34651256254383,0
149.93854616261888,-33.471631065953204,0
147.14511373109798,-32.8574046948309,0
144.29203172887009,-29.72115885080147,0
146.33559223208835,-34.30097352348251,0
150.39723730157962,-33.45581096694508,0
145.1136547390687,-31.10436939944408,0
147.59741347610193,-29.38085480833172,0
143.60772585345472,-34.630804803228564,0
144.9157141215092,-35.104207576749175,0
149.81253795354746,-30.65351006720154,0
149.94295644607945,-35.72036431204237,0
148.28329139875098,-29.05570277299701,0
145.00512419996494,-29.621135069684545,0
148.32367339448376,-36.74611265990536,0
142.34808618280402,-31.144482631589987,0
147.38881961970236,-29.37394467803839,0
142.87813933085727,-30.855337438711377,0
144.7329382435511,-32.08227007260177,0
147.4369928160066,-32.52397864940745,0
148.18763852359555,-33.96855999052844,0
145.35087175970565,-29.493872209614032,0
144.1304773313844,-30.393622755338306,0
143.60606714143233,-29.521346951289164,0
151.63904592011633,-29.858576315793716,0
144.29985994311917,-29.141890462671313,0
148.83860468347154,-30.16396377924209,0
145.8557418945099,-33.873530841102,0
150.2585365490829,-35.317114876168816,0
145.0605720399797,-29.51633643536928,0
147.8936116574827,-34.39319535252396,0
147.1978695307519,-34.6641919460155,0
152.93202233312863,-28.548657402694225,0
144.35043996592796,-34.028547807543774,0
151.48565017720668,-31.27961654178921,0
150.38347232337821,-28.709124691587597,0
141.66219113500085,-30.093416137408543,0
149.7966977531835,-35.58701452365057,0
142.7081049972861,-31.43450132491852,0
144.10039603636125,-29.468967363879315,0
144.66811885182474,-33.70975054972991,0
143.25914594315546,-32.22897870180153,0
149.95075324007917,-29.712139913141183,0
152.35477182594656,-30.976980022887773,0
148.94300496614875,-34.3222388035253,0
148.4368654673787,-30.142488282600304,0
148.93789082666598,-34.63123393246876,0
146.18277306513255,-33.156864924715975,0
142.10423915362944,-33.33885602077106,0
150.06074748812532,-31.390110701843774,0
146.86165067548015,-29.898350855619356,0
147.76784655304226,-34.254786947087695,0
141.3612498700231,-31.66455923977489,0
150.20081822563267,-28.575051763406286,0
148.57435319710936,-31.93527072954118,0
151.55866517749084,-31.342637078172796,0
148.59802450053996,-33.23096542644772,0
147.72759840911942,-31.687999096685477,0
150.43981042082115,-28.97921196641826,0
148.63160763002432,-31.04862933662529,0
150.6499463729756,-30.64472976563007,0
148.12690380494277,-36.12140091375343,0
147.7900585896494,-31.005355055024733,0
148.46556190992032,-33.90012423278376,0
146.00576054148598,-29.01323728079501,0
146.56897734797568,-32.13918955965171,0
142.76489252277347,-31.249312858487965,0
147.44653317808775,-35.74635140061454,0
148.88715346432593,-31.03618168428569,0
141.90504413357178,-29.135881555233667,0
148.9854010974497,-35.845154452594585,0
143.19089843513888,-31.58793582714744,0
142.5263692180306,-29.1303962892757,0
143.47226851525437,-34.14103855587763,0
141.5099139506764,-30.386173963716324,0
145.1366650770427,-34.31437742684667,0
150.0901719368353,-29.131673623258585,0
150.240124197349,-32.61943463557064,0
143.5320528566496,-29.72129395486381,0
150.30674298408047,-32.700131787257455,0
150.4300533186062,-33.816968107269396,0
151.7611570959569,-29.562880758505965,0
152.45062273461886,-30.23570972774223,0
147.691677373593,-31.385734071956197,0
151.712424917589,-30.714121208190374,0
147.30472646897474,-31.115318775150822,0
146.6607587171868,-35.74303728710528,0
151.30577898388367,-29.275087857396265,0
147.5628905893801,-32.17128795472887,0
146.47395313693133,-31.860682554264113,0
151.3509291995694,-29.42401930110522,0
142.76764237896927,-30.703766227972217,0
153.3192180835311,-29.134441749801574,0
152.85830976840165,-28.539464576992486,0
150.76146616650493,-31.0984286158052,0
152.36083902312407,-30.15930674646901,0
150.59618956354677,-32.6910551135505,0
143.46971979530335,-32.5815078361203,0
148.34418174094097,-33.28850218270591,0
142.5968339005547,-31.964853892499285,0
148.0294244433147,-35.96496270914145,0
142.0663770222875,-33.56334013041008,0
147.5310273884627,-30.920948679118663,0
145.35693586990544,-30.174476878421856,0
141.94415142396628,-32.59334600404845,0
143.70147220539582,-30.16272302644125,0
151.2740477087964,-30.109136301910215,0
143.73402030602713,-34.67606167049858,0
141.86504689309612,-32.985957951369755,0
150.3944186228449,-34.44576454721053,0
146.61692858395972,-34.225276371624254,0
145.8918760441277,-35.79096159837607,0
141.5569925781474,-31.49271251897415,0
151.1219330440842,-29.024609447010597,0
148.93641177061346,-32.70381969731189,0
149.95055103158793,-35.73613088073298,0
148.44098429749653,-35.16520178081265,0
142.10216621748572,-33.76802989222807,0
145.80974708510985,-31.81874973847502,0
153.13890246969018,-28.329514231539918,0
145.86563351152913,-29.511682203210235,0
147.56578860137523,-34.328501192917564,0
150.33012495016294,-31.4404868235799,0
148.53797007687356,-31.71931625601727,0
146.7283980566084,-34.94292489274203,0
152.7061101387981,-30.243203759414367,0
146.36961064211079,-31.287564787606875,0
141.49335318991865,-32.66227514202409,0
141.2801642532107,-32.052366751537505,0
151.3976342232478,-29.73992792464703,0
151.4311703230813,-30.404736948018225,0
152.49355329732396,-29.436789815567483,0
143.88205850817957,-29.252537924416394,0
148.9618303017979,-34.46452233423403,0
147.76649388635877,-34.99745892377413,0
142.47683674464238,-31.463854055576338,0
143.3808078478492,-30.333331760406665,0
142.66213466008847,-34.681394804495625,0
149.65400852431617,-33.39255864178736,0
141.98789986038054,-31.52857642767354,0
146.7291789664196,-34.21903566120295,0
152.5055181244087,-28.25204367695879,0
145.51473029246358,-31.46268958460404,0
148.80548342938408,-30.50156082785594,0
143.24806225230734,-33.47176951841859,0
149.67149586234572,-36.48201394168279,0
143.254657449559,-34.31211797950724,0
149.09355708576126,-28.886146758562134,0
143.08077519056138,-31.85446850219437,0
143.43907197294234,-32.77605235365659,0
142.96835311707727,-32.025278760498864,0
149.34328541137342,-28.92458251810792,0
146.9345023151203,-33.9152934438586,0
145.0076193603069,-34.66904225801015,0
143.91946715251666,-30.356284906563488,0
147.80949247797187,-31.121779475435343,0
150.7828050664703,-31.558743391813213,0
147.08994635568894,-33.13853430861084,0
143.15906240156247,-32.34643765409746,0
145.65877136730998,-31.373801209897838,0
149.24652143897197,-36.21135383202759,0
147.31645955791637,-29.259844048978323,0
145.62392634712688,-35.29116644302323,0
146.85056078341577,-30.188754074020473,0
147.87586790492713,-31.640200850943856,0
147.3293432464444,-31.11121355470899,0
152.02239210213054,-32.52462487914339,0
141.67243206578556,-32.45278195331072,0
144.36507312813524,-35.09223677691538,0
149.86759335056522,-37.2068626467914,0
148.5330980051118,-30.18087093489823,0
147.62684423661375,-30.84089057717094,0
142.2049873298339,-34.088497716038,0
143.47742817137078,-33.78573556577217,0
151.65455213017083,-32.0744359011659,0
144.6563695662937,-33.036818801289876,0
142.56115097605317,-30.736974717750787,0
141.19541975052616,-31.199439665405173,0
151.49483054157332,-32.6028429734313,0
149.32112370113865,-32.67930989350755,0
149.0452851034412,-34.63299630727518,0
144.22569044810143,-33.3786667734437,0
141.83357144970918,-31.49530840470535,0
144.97376294000745,-34.343329054659534,0
149.91425994841026,-36.35700551128704,0
149.61711419643294,-35.59254361767895,0
145.7358398683862,-35.29447796067787,0
144.9915353151094,-30.03905091919596,0
147.15628917527354,-29.360357956869144,0
141.9008916305808,-32.96487034069547,0
147.31001572345656,-35.20614374593791,0
142.34262452164953,-33.77700706666151,0
151.49456829371925,-30.044820145636052,0
144.088723769297,-32.601447820484545,0
150.82576917808686,-29.67363759783909,0
143.39961014255863,-29.420404779654515,0
148.09132014696192,-33.47862929766903,0
152.4940522408149,-30.66101799530944,0
147.0036592582356,-32.267168753419014,0
141.79544450429503,-31.55319706716423,0
147.50821681956177,-33.76175933115417,0
150.8128030646414,-32.53570685519387,0
150.7389365592101,-34.63484306699065,0
145.1033394388889,-34.14430830716573,0
144.52248809814395,-35.05986284431939,0
141.1447005501659,-29.384291101972405,0
143.10926676902935,-31.36045137004794,0
143.3183940958556,-30.906210708258612,0
146.58774925199876,-35.4218551970991,0
142.98952321048233,-30.50032333979556,0
151.0703097068183,-29.155279263226035,0
152.0912826925539,-30.994677932833678,0
147.08629540354192,-32.23010187615155,0
148.30601708630908,-35.226254742766024,0
143.9666819921116,-29.242154781606445,0
152.2588687811018,-30.71318522973677,0
148.52850256736764,-29.036245274816398,0
144.92247748109952,-34.76103571903263,0
147.28031897125976,-34.77503785177687,0
148.59256428075284,-35.90454271795753,0
144.34852332252376,-35.57893339578453,0
144.78456337363104,-29.45130590680612,0
142.86946243297098,-31.84481095646261,0
145.83880978606035,-31.31035959762051,0
144.21570902287328,-33.37571556298388,0
145.66289498084433,-29.051248883628084,0
150.5159927760154,-29.05128032891907,0
151.96360418367254,-32.43762846685936,0
146.95834450563584,-35.292414376140535,0
149.2629241164094,-35.94402195586635,0
145.3925193186892,-30.214384853781315,0
151.31450438053838,-31.152394349852358,0
150.5018077502336,-29.327903800395994,0
149.85175538086733,-30.215084478350274,0
149.28726101341485,-35.15250023570185,0
147.36109642242258,-32.08135711856928,0
149.8313825952679,-36.5712862666319,0
149.79366568293838,-29.757858944797672,0
145.25314651900712,-32.18229185680532,0
146.53181295130048,-35.53988321102293,0
149.65527834537716,-32.2105819991792,0
147.8579193107463,-32.84646278950733,0
146.3053009556077,-30.118652149449357,0
150.67049511952823,-31.87574765067078,0
146.59983705267956,-31.249774208003018,0
148.71140897715992,-32.49785977395177,0
149.8664495580211,-33.24975943460151,0
143.42796987436932,-34.080042152048975,0
150.8767289669491,-29.54676210399527,0
146.93331512977602,-30.320882325614615,0
142.77413707122247,-30.093570397960903,0
151.7999958740211,-31.54676264959657,0
151.16209764769386,-31.329538558320962,0
146.7762464564734,-33.76816808995692,0
145.7689231692306,-32.76278822727082,0
148.35576512788828,-29.402471277167198,0
152.5909685644504,-31.364012517667348,0
144.96714973206258,-31.545337540170134,0
142.30000158618563,-29.706232451687956,0
143.1087238753161,-33.91357970058702,0
149.30090327586953,-33.21191151480664,0
150.3787933814409,-34.72342023926865,0
141.35351185740672,-29.369941866294315,0
143.03887071923606,-34.18873854643687,0
143.1825435808617,-30.19537922458403,0
145.13751208943557,-32.80871290664819,0
142.88604509129453,-31.821126423638148,0
147.2687476705453,-35.56032227790427,0
143.1683688692963,-33.89560843032612,0
144.00856345685042,-32.45067879351805,0
149.3946243104241,-31.419051876439752,0
148.7795736886387,-35.94807837530208,0
152.83692766955127,-30.12686753719095,0
143.8077390250805,-33.85514140313841,0
141.8674979183203,-29.454436700807058,0
150.47123618232422,-29.796236459577624,0
150.25233971978884,-28.90443635162427,0
148.8876437046874,-30.55068784660154,0
148.67423451802543,-31.79369872696982,0
148.26466617607974,-34.50965175450687,0
143.4468441118462,-34.4337329060137,0
147.6753541962756,-33.66964897651055,0
143.15449179386948,-32.73624688751765,0
146.403552272037,-32.386447758260225,0
149.45821411685577,-30.99425481163952,0
152.64623345386275,-28.56652000835828,0
149.08314915384722,-30.046914467866422,0
145.17502409386373,-29.233998514088746,0
153.58670595805526,-28.830522131412128,0
150.04023443728974,-34.86109126893256,0
141.72910134483735,-31.487959544824434,0
145.85485178335836,-34.88555906016224,0
145.85819763271363,-31.484711730602378,0
149.36674437954989,-30.99609910413857,0
142.43506671857813,-32.56321615696692,0
146.98853932886553,-34.10533958669946,0
141.31809667352107,-29.66312889767426,0
143.94108294359685,-33.47181750308103,0
144.75204368761155,-32.34228452354501,0
147.5283517928132,-34.82779214394876,0
150.57110962653516,-33.809870125980176,0
143.95454240893406,-29.49169358054913,0
150.6527952461878,-31.570530426125394,0
147.73632726258896,-34.845997574151255,0
151.2750065973762,-32.68351266805999,0
148.01505707930866,-35.14452207832338,0
151.34489916456485,-29.424427263151536,0
145.45812231506812,-33.51695777775031,0
152.20276408484378,-31.755001456548186,0
150.3381261069815,-29.120393948536112,0
151.0164955376861,-28.893235692283668,0
143.36665747840243,-29.471130280185342,0
147.8634220745065,-30.729349666568105,0
147.7914539733794,-32.317975230853264,0
149.77196519823883,-33.576274641467165,0
151.0368244196277,-33.02051605663011,0
146.8876710812826,-31.455598435838766,0
148.8191731117802,-34.637563066616295,0
149.99910346321292,-31.40362842790575,0
142.87106421395063,-30.65186053755149,0
144.366778050907,-31.49586892049514,0
147.8637842513101,-33.06150393873588,0
150.99526451785155,-30.605607879548515,0
151.18138174982764,-32.88787925555067,0
150.48136723777827,-30.987035188998032,0
147.80273142369077,-34.45954335088751,0
151.07837549611648,-31.657571517558083,0
147.1880304922252,-33.20612836402412,0
150.20926895418464,-30.586515219044255,0
149.38806822420398,-32.652399695134946,0
144.32302644785486,-31.10868310294117,0
143.9531139945376,-30.137272373905255,0
144.68782857311578,-29.893074753270533,0
145.58248643864462,-29.09049883962351,0
145.17803695793737,-29.304103323284032,0
146.59229553009075,-29.00864683756339,0
143.1786939160298,-29.51758031619415,0
147.33578170335213,-31.546356777479158,0
144.82258687796704,-30.247224177326444,0
149.72681938967978,-31.427789626355036,0
149.04928264149234,-30.964406986936194,0
149.77100536000955,-34.65206277206835,0
149.27420304493614,-32.07346832685132,0
142.38189760276404,-34.30268829591328,0
148.04837337586002,-31.923015315020308,0
143.78330307961775,-32.00934668831773,0
148.947087199096,-35.3538278494144,0
142.86412529715577,-34.319201871882925,0
148.73077961759083,-36.19477348432344,0
152.5458746708963,-31.92684232062717,0
151.7520086549363,-30.60478784412914,0
149.88040782064385,-31.304051632560785,0
143.11515527826458,-29.61387503644018,0
150.49873675254017,-30.5672470384752,0
143.41680666440146,-30.218343361821493,0
152.96041725575523,-29.11987936431296,0
149.35595516251027,-29.878291440026082,0
148.009023989106,-30.560939308329036,0
149.4459598166406,-36.70943311826035,0
150.53421274198016,-32.442447835327705,0
142.15369519165705,-29.967175887739092,0
145.0855448649419,-32.10414025256429,0
152.30078938537227,-32.05764214932502,0
148.61857192295426,-30.9591112565972,0
144.7669739847869,-31.343800614956805,0
144.22847371388934,-31.0063694509963,0
145.7041032213742,-35.56498843119832,0
146.54600746294471,-35.34306654614399,0
144.12054058191592,-31.04587545803181,0
146.4142248315645,-34.72077438861217,0
147.01074300442417,-34.476541805438956,0
150.82531734510368,-29.682915726518235,0
141.9550083611863,-33.43473130703802,0
144.96559889862934,-32.002962954044605,0
149.0670400558206,-35.36336459385195,0
141.23502603009553,-30.965308079976374,0
146.68569626208367,-32.43953078012561,0
152.14863053872537,-28.492053497950366,0
148.0537124690036,-29.21234036414245,0
143.93972574907792,-33.412722635141954,0
142.98773651395277,-34.46206530884674,0
146.1906310744485,-29.857726940458797,0
146.06799223172214,-29.435298742622013,0
151.4769613182644,-30.56842852053492,0
147.09322670477945,-34.782240997674144,0
142.30140581135248,-29.2594940912594,0
141.00207008001783,-29.530614229395923,0
149.78635601561658,-35.01341013017874,0
147.5746030819413,-33.36966409423603,0
142.8711737977655,-33.476340540788286,0
150.6052381629898,-29.4939608122266,0
147.4837308231884,-32.90276738524166,0
143.57499952792196,-31.793772611571118,0
143.79362775664288,-34.949889351487826,0
147.44847350185853,-30.8398894443921,0
150.79274142319437,-29.787323771927767,0
148.1660779499855,-33.2553091288572,0
148.53173362171816,-29.009639397069076,0
150.33328985483408,-34.310868151341985,0
144.7881451652949,-29.464110933647092,0
142.0202039803814,-30.30206025276582,0
150.73532726966943,-31.67357538066957,0
153.33395188145266,-28.2803187245537,0
147.97904164055825,-35.43037215764753,0
142.21065116107567,-32.11426745776985,0
149.42520489837045,-33.02394083705151,0
150.53073984893797,-31.030627087194777,0
145.6560153944802,-33.699201742920735,0
149.84559516882567,-31.256600162831045,0
149.78443767167434,-32.047654270292824,0
145.91252082414366,-30.326584393547474,0
145.3580410752715,-32.704920160213746,0
147.11173285119077,-31.670963788138984,0
147.583033643131,-31.150050042285415,0
148.55153495765933,-33.166391553388635,0
147.69815615252983,-33.06523708289945,0
150.33274190354254,-33.47865928645199,0
146.6389626216921,-35.96427527133325,0
150.10477562077813,-34.34642850646401,0
142.91608661516347,-30.800330375904156,0
149.77105687537016,-33.488664415138444,0
147.35236817457678,-35.990767901856316,0
148.76285776082184,-30.74062325826934,0
149.31449027881467,-29.896228529918584,0
142.56177283299854,-32.201266408535815,0
149.24296264491338,-31.080849530816252,0
143.0023241599713,-32.766217163319254,0
147.99155347317807,-34.208288437390806,0
143.15219691994733,-32.32103938810939,0
145.63079680807613,-29.797247718781257,0
150.10644038075017,-32.55585843722879,0
145.0289999332319,-29.599343646016855,0
146.14890479143688,-32.127684574142215,0
144.77911484940407,-32.937919477714544,0
149.00305329289645,-31.70254819791382,0
151.69295593990236,-29.32047171599066,0
143.28726433856707,-34.06444106429338,0
150.78246866701164,-31.06079288001037,0
149.08339320844888,-33.49060567355784,0
152.01030746211043,-31.051428809743495,0
144.7130475145292,-35.192221763908606,0
147.79622149765774,-29.560229319339836,0
144.53394772623287,-33.47861347204573,0
146.87746851832705,-29.22687688899071,0
148.42664050678772,-35.02167805509771,0
149.48559410599748,-31.634294376175376,0
151.68856755913873,-29.32778186763892,0
147.62434860927237,-29.32288891979012,0
146.3560798101335,-29.408394219178795,0
145.57073773265714,-31.852651055780402,0
144.29572518897666,-30.676534211432354,0
148.40103946663945,-34.889702989727844,0
147.53164172595405,-31.416495364370626,0
150.9267416689897,-30.96786837863683,0
146.28381204214114,-29.123341431833857,0
149.97965729600648,-37.156573086737296,0
144.15161233383003,-31.49746959856975,0
147.85765382564156,-29.72387156319244,0
145.13713198126382,-35.12882124527741,0
152.69208378796222,-30.10729769180545,0
148.55755950268104,-36.15968777871814,0
148.41613883693947,-32.73911835977253,0
151.77687646476232,-30.36333214314093,0
153.21327532542045,-28.693734767251527,0
149.92719166580196,-31.291648706772463,0
145.43717447373956,-30.72555863745483,0
148.62323381498015,-30.29051161041135,0
143.71562579024547,-31.922493586577815,0
147.35544218502008,-29.341019631204322,0
143.9181241908325,-30.96554423981846,0
142.7036123658597,-29.97279238476241,0
150.2424663313109,-34.62162977032941,0
149.87731038387474,-36.32487252315722,0
144.68817079505484,-29.984864172541588,0
145.9944483883505,-32.63080188778162,0
150.19346177480026,-33.867946129494,0
148.3444614189277,-33.61845063131062,0
146.7532179748378,-31.354941467887603,0
147.08319924241826,-33.88213452225991,0
145.66641083021295,-31.271457010826424,0
145.2603765273122,-30.838851266270286,0
144.5285687311701,-35.31569611334651,0
145.54731735721538,-35.66807759259498,0
144.24615954971287,-35.10227991271003,0
150.10437829567078,-29.979215268849828,0
149.78568104752884,-31.053773336649353,0
150.94615798650446,-30.397813055798004,0
144.87507315832607,-31.80241672741255,0
149.8654680365992,-34.948160163279674,0
144.13113073611848,-35.101017589226934,0
146.3620632962704,-32.26440391503339,0
145.1833750617107,-30.81764860228768,0
150.3252467542626,-28.798713831769632,0
148.30828106028974,-32.09787341923844,0
153.07828105203083,-28.47088477621073,0
147.51487023410684,-30.146041193480134,0
144.2464847636314,-30.465953760357053,0
146.59428272058727,-32.22900246618746,0
151.25900150465193,-31.393079379624194,0
150.14378809230706,-33.1323816465998,0
143.48213512890516,-30.102767460212963,0
150.7505827306094,-34.82427390014564,0
147.66716640065266,-31.369714955630574,0
146.9202193207953,-31.73360671857808,0
141.93809451976898,-33.80900431326787,0
149.5925449868824,-31.659505075019087,0
148.33164025652218,-29.984456372404324,0
142.9523613146897,-31.299565691723323,0
146.81899833117424,-30.35424106148126,0
145.07497650497152,-34.797662452819765,0
149.39237762396493,-30.60363075415564,0
147.14348093316192,-33.5139034165134,0
152.11228254767911,-32.36507628690292,0
146.7380257489081,-34.16021708893649,0
141.09737483425675,-30.887779156583008,0
141.03720362182068,-31.976808230157282,0
145.30713706515724,-30.099136862634666,0
144.99870295853756,-31.3351793003709,0
148.42045363427692,-34.21043050598441,0
146.79989685497713,-32.995706714584415,0
149.0171990013599,-34.35056766084394,0
149.057721271257,-36.29987579743419,0
150.53232617165352,-29.378192083831713,0
149.13219804246498,-30.394477736346058,0
145.49757039076513,-29.609513218225164,0
151.35374337082268,-31.608843144509287,0
149.89727554664213,-34.19772049189132,0
145.87285670984673,-32.54532582738332,0
150.7016038229405,-31.330431814654016,0
144.36552471055666,-29.85824215495763,0
144.93295955287425,-33.29166207680238,0
143.060882697146,-31.053443893107136,0
146.3252890497753,-32.15559207720332,0
